Loc,Total,Default
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1784,1(13973),1(755)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1797,1(3191),1(181)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1810,1(47),1(12)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1823,1(863),1(55)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1836,1(2327),1(135)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1849,1(1835),1(139)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1866,1(18419),1(887)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1873,3(25902),2(1299)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1892,1(22862),1(1177)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1894,1(26237),1(1330)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1912,8(166),7(20)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:1914,1(185),1(22)
Appendable_ThreadSafeMonitor @ JavaDDGBuilder.java:2026,1(24488),1(1268)
Appendable_ThreadSafeMonitor @ Logger.java:83,1(8),1(8)
Appendable_ThreadSafeMonitor @ Logger.java:219,1(8),1(2)
Appendable_ThreadSafeMonitor @ Logger.java:223,1(8),1(8)
Appendable_ThreadSafeMonitor @ PDNode.java:90,1(94754),1(4732)
Appendable_ThreadSafeMonitor @ RuleContext.java:137,8(1629772),1(10001)
Appendable_ThreadSafeMonitor @ StringDescription.java:41,1(1),1(1)
Appendable_ThreadSafeMonitor @ StringUtils.java:69,2(358),2(87)
Appendable_ThreadSafeMonitor @ StringUtils.java:90,2(358),2(49)
Appendable_ThreadSafeMonitor @ SystemUtils.java:41,1(17),1(10)
ArrayDeque_UnsafeIteratorMonitor @ JavaCDGBuilder.java:662,14(34),14(34)
ArrayDeque_UnsafeIteratorMonitor @ JavaCDGBuilder.java:683,1(2),1(2)
ArrayDeque_UnsafeIteratorMonitor @ JavaCDGBuilder.java:726,22(47),22(47)
ArrayDeque_UnsafeIteratorMonitor @ JavaDDGBuilder.java:472,38(32494),3(1651)
ArrayDeque_UnsafeIteratorMonitor @ JavaDDGBuilder.java:496,19(1649),3(81)
ArrayDeque_UnsafeIteratorMonitor @ JavaDDGBuilder.java:556,56(45076),8(2399)
Closeable_MultipleCloseMonitor @ ANTLRInputStream.java:111,1(473),1(25)
Closeable_MultipleCloseMonitor @ AbstractSyntaxTree.java:79,1(8),1(8)
Closeable_MultipleCloseMonitor @ AbstractSyntaxTree.java:136,1(8),1(8)
Closeable_MultipleCloseMonitor @ AbstractSyntaxTree.java:202,1(8),1(7)
Closeable_MultipleCloseMonitor @ ControlDependenceGraph.java:65,1(8),1(8)
Closeable_MultipleCloseMonitor @ ControlDependenceGraph.java:116,1(8),1(4)
Closeable_MultipleCloseMonitor @ ControlDependenceGraph.java:173,1(8),1(7)
Closeable_MultipleCloseMonitor @ ControlFlowGraph.java:87,1(8),1(8)
Closeable_MultipleCloseMonitor @ ControlFlowGraph.java:140,1(8),1(8)
Closeable_MultipleCloseMonitor @ ControlFlowGraph.java:199,1(8),1(7)
Closeable_MultipleCloseMonitor @ DataDependenceGraph.java:111,1(8),1(8)
Closeable_MultipleCloseMonitor @ DataDependenceGraph.java:185,1(8),1(8)
Closeable_MultipleCloseMonitor @ DataDependenceGraph.java:266,1(8),1(2)
